"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu"
"214","Frak Start Florence softshell granatowy","Frak Start Florence wykonany z softshellu przepuszczającego powietrze. Jest elastyczny i doskonale dopasowuje się do kobiecego ciała. Zapinany na zamek i guziki, wyposażony w dwie kieszenie zapinane na suwak. Kołnierz wykończony kontrastową lamówką.","389.00 PLN","252.85 PLN","https://www.pegazshop.pl/frak-start-florence-softshell-granatowy-214.html#/rozmiar-72/kolor-granatowy","http://www.pegazshop.pl/27967/frak-start-florence-softshell-granatowy.jpg,http://www.pegazshop.pl/58757/frak-start-florence-softshell-granatowy.jpg,http://www.pegazshop.pl/69891/frak-start-florence-softshell-granatowy.jpg","Horse-Trade","5901193915643","0010920021/NA/RE-38"
"214","Frak Start Florence softshell granatowy","Frak Start Florence wykonany z softshellu przepuszczającego powietrze. Jest elastyczny i doskonale dopasowuje się do kobiecego ciała. Zapinany na zamek i guziki, wyposażony w dwie kieszenie zapinane na suwak. Kołnierz wykończony kontrastową lamówką.","389.00 PLN","252.85 PLN","https://www.pegazshop.pl/frak-start-florence-softshell-granatowy-214.html#/rozmiar-76/kolor-granatowy","http://www.pegazshop.pl/27968/frak-start-florence-softshell-granatowy.jpg,http://www.pegazshop.pl/58758/frak-start-florence-softshell-granatowy.jpg,http://www.pegazshop.pl/69892/frak-start-florence-softshell-granatowy.jpg","Horse-Trade","5901193915643","0010920021/NA/RE-38"
"220","Kamizelka bezpieczeństwa Pikeur męska","Kamizelka ochronna męska firmy Pikeur, model 3Max. Zapewnia maksymalną ochronę dla jeźdźca, a jednocześnie nie utrudnia jazdy. Kamizelka psiada 3 stopień ochrony.","899.00 PLN","899.00 PLN","https://www.pegazshop.pl/kamizelka-bezpieczeństwa-pikeur-męska-220.html#/rozmiar-l","http://www.pegazshop.pl/28888/kamizelka-bezpieczeństwa-pikeur-męska.jpg","Pikeur","4047182359256","02558-SICH.WESTE H.1003-L"
"220","Kamizelka bezpieczeństwa Pikeur męska","Kamizelka ochronna męska firmy Pikeur, model 3Max. Zapewnia maksymalną ochronę dla jeźdźca, a jednocześnie nie utrudnia jazdy. Kamizelka psiada 3 stopień ochrony.","899.00 PLN","899.00 PLN","https://www.pegazshop.pl/kamizelka-bezpieczeństwa-pikeur-męska-220.html#/rozmiar-m","http://www.pegazshop.pl/28889/kamizelka-bezpieczeństwa-pikeur-męska.jpg,http://www.pegazshop.pl/70683/kamizelka-bezpieczeństwa-pikeur-męska.jpg","Pikeur","4047182359256","02558-SICH.WESTE H.1003-L"
"220","Kamizelka bezpieczeństwa Pikeur męska","Kamizelka ochronna męska firmy Pikeur, model 3Max. Zapewnia maksymalną ochronę dla jeźdźca, a jednocześnie nie utrudnia jazdy. Kamizelka psiada 3 stopień ochrony.","899.00 PLN","899.00 PLN","https://www.pegazshop.pl/kamizelka-bezpieczeństwa-pikeur-męska-220.html#/rozmiar-s","http://www.pegazshop.pl/28890/kamizelka-bezpieczeństwa-pikeur-męska.jpg,http://www.pegazshop.pl/70684/kamizelka-bezpieczeństwa-pikeur-męska.jpg","Pikeur","4047182359256","02558-SICH.WESTE H.1003-L"
"221","Kamizelka bezpieczeństwa Pikeur młodzieżowa","Kamizelka ochronna młodzieżowa firmy Pikeur, model 3Max. Zapewnia maksymalną ochronę dla jeźdźca, a jednocześnie nie utrudnia jazdy. Kamizelka psiada 3 stopień ochrony.","799.00 PLN","799.00 PLN","https://www.pegazshop.pl/kamizelka-bezpieczeństwa-pikeur-młodzieżowa-221.html#/rozmiar-m","http://www.pegazshop.pl/28893/kamizelka-bezpieczeństwa-pikeur-młodzieżowa.jpg,http://www.pegazshop.pl/28894/kamizelka-bezpieczeństwa-pikeur-młodzieżowa.jpg","Pikeur","5901646943025","02562-SICH.WESTE K.1003-M"
"237","Kask FP Elf Matt czarny","<p>Kask Elf Matt firmy Fair Play. Bardzo lekki, sportowy, a zarazem elegancki kas. Wyposażony w wydajny system wentylacji. Łatwo dopasowuje się do kształtu każdej głowy dzięki zastosowanej regulacji, za pomocą pokrętła. Kask został wyposażony w zapięcie firmy Nexus oraz 3punktowy system zapinania. Wykonany z materiału redukującego wszelkiego rodzaju wstrząsy. Wkładka znakomicie pochłania pot, możliwe jest jej odpinanie. Zgodny z normą bezpieczeństwa: CE EN 1384.</p>","299.00 PLN","159.00 PLN","https://www.pegazshop.pl/kask-fp-elf-matt-czarny-237.html#/rozmiar-l/kolor-czarny","http://www.pegazshop.pl/29315/kask-fp-elf-matt-czarny.jpg","Inter-Api","5901845313124","05108001000-L"
"237","Kask FP Elf Matt czarny","<p>Kask Elf Matt firmy Fair Play. Bardzo lekki, sportowy, a zarazem elegancki kas. Wyposażony w wydajny system wentylacji. Łatwo dopasowuje się do kształtu każdej głowy dzięki zastosowanej regulacji, za pomocą pokrętła. Kask został wyposażony w zapięcie firmy Nexus oraz 3punktowy system zapinania. Wykonany z materiału redukującego wszelkiego rodzaju wstrząsy. Wkładka znakomicie pochłania pot, możliwe jest jej odpinanie. Zgodny z normą bezpieczeństwa: CE EN 1384.</p>","299.00 PLN","99.00 PLN","https://www.pegazshop.pl/kask-fp-elf-matt-czarny-237.html#/rozmiar-m/kolor-czarny","http://www.pegazshop.pl/29316/kask-fp-elf-matt-czarny.jpg,http://www.pegazshop.pl/71173/kask-fp-elf-matt-czarny.jpg","Inter-Api","5901845313124","05108001000-L"
"237","Kask FP Elf Matt czarny","<p>Kask Elf Matt firmy Fair Play. Bardzo lekki, sportowy, a zarazem elegancki kas. Wyposażony w wydajny system wentylacji. Łatwo dopasowuje się do kształtu każdej głowy dzięki zastosowanej regulacji, za pomocą pokrętła. Kask został wyposażony w zapięcie firmy Nexus oraz 3punktowy system zapinania. Wykonany z materiału redukującego wszelkiego rodzaju wstrząsy. Wkładka znakomicie pochłania pot, możliwe jest jej odpinanie. Zgodny z normą bezpieczeństwa: CE EN 1384.</p>","299.00 PLN","99.00 PLN","https://www.pegazshop.pl/kask-fp-elf-matt-czarny-237.html#/rozmiar-s/kolor-czarny","http://www.pegazshop.pl/29317/kask-fp-elf-matt-czarny.jpg,http://www.pegazshop.pl/71174/kask-fp-elf-matt-czarny.jpg","Inter-Api","5901845313124","05108001000-L"
"237","Kask FP Elf Matt czarny","<p>Kask Elf Matt firmy Fair Play. Bardzo lekki, sportowy, a zarazem elegancki kas. Wyposażony w wydajny system wentylacji. Łatwo dopasowuje się do kształtu każdej głowy dzięki zastosowanej regulacji, za pomocą pokrętła. Kask został wyposażony w zapięcie firmy Nexus oraz 3punktowy system zapinania. Wykonany z materiału redukującego wszelkiego rodzaju wstrząsy. Wkładka znakomicie pochłania pot, możliwe jest jej odpinanie. Zgodny z normą bezpieczeństwa: CE EN 1384.</p>","299.00 PLN","159.00 PLN","https://www.pegazshop.pl/kask-fp-elf-matt-czarny-237.html#/rozmiar-xl/kolor-czarny","http://www.pegazshop.pl/29318/kask-fp-elf-matt-czarny.jpg,http://www.pegazshop.pl/71175/kask-fp-elf-matt-czarny.jpg","Inter-Api","5901845313124","05108001000-L"
"247","Kask HKM York Plain czarny","<p>Kask York Plain firmy HKM. Łatwy w utrzymaniu czystości. Posiada miękkie, wymienne podszycie wewnątrz. Wyposażony w 3 punktowe mocowanie, otwory wentylacyjne. Łatwa regulacja rozmiaru za pomocą pokrętła znajdującego się z tyłu kasku. Spełnia normy vg1.01.</p>","299.00 PLN","99.00 PLN","https://www.pegazshop.pl/kask-hkm-york-plain-czarny-247.html#/rozmiar-53_55_cm/kolor-czarny","http://www.pegazshop.pl/250/kask-hkm-york-plain-czarny.jpg,http://www.pegazshop.pl/251/kask-hkm-york-plain-czarny.jpg","HKM","4057052104909","89289100.1533"
"247","Kask HKM York Plain czarny","<p>Kask York Plain firmy HKM. Łatwy w utrzymaniu czystości. Posiada miękkie, wymienne podszycie wewnątrz. Wyposażony w 3 punktowe mocowanie, otwory wentylacyjne. Łatwa regulacja rozmiaru za pomocą pokrętła znajdującego się z tyłu kasku. Spełnia normy vg1.01.</p>","299.00 PLN","99.00 PLN","https://www.pegazshop.pl/kask-hkm-york-plain-czarny-247.html#/rozmiar-56_58_cm/kolor-czarny","http://www.pegazshop.pl/250/kask-hkm-york-plain-czarny.jpg,http://www.pegazshop.pl/251/kask-hkm-york-plain-czarny.jpg","HKM","4057052104909","89289100.1533"
"247","Kask HKM York Plain czarny","<p>Kask York Plain firmy HKM. Łatwy w utrzymaniu czystości. Posiada miękkie, wymienne podszycie wewnątrz. Wyposażony w 3 punktowe mocowanie, otwory wentylacyjne. Łatwa regulacja rozmiaru za pomocą pokrętła znajdującego się z tyłu kasku. Spełnia normy vg1.01.</p>","299.00 PLN","99.00 PLN","https://www.pegazshop.pl/kask-hkm-york-plain-czarny-247.html#/rozmiar-59_61_cm/kolor-czarny","http://www.pegazshop.pl/252/kask-hkm-york-plain-czarny.jpg,http://www.pegazshop.pl/253/kask-hkm-york-plain-czarny.jpg","HKM","4057052104909","89289100.1533"
"264","Kask Swing K4 Ride&Bike różowo-szary","<p>Kask Swing K4 Ride&Bike firmy Waldhausen charakteryzuje się optymalnym dopasowaniem, maksymalny komfortem noszenia oraz wysoką ochroną. Posiada osiem otworów wentylacyjnych, które zapewniają stały cyrkulację. Łatwy w dopasowaniu, przez zastosowanie trójpunktowej regulacji. Dodatkowo wyposażony w migające światło LED oraz odblaskowy pasek dla lepszego bezpieczeństwa o zmierzchu i w ciemności. Rozmiar: 0 to 45-53 cm, 1 to 54-58 cm.</p>","320.00 PLN","192.00 PLN","https://www.pegazshop.pl/kask-swing-k4-ridebike-różowo-szary-264.html#/rozmiar-52_57_cm/kolor-różowy_szary","http://www.pegazshop.pl/52512/kask-swing-k4-ridebike-różowo-szary.jpg,http://www.pegazshop.pl/52513/kask-swing-k4-ridebike-różowo-szary.jpg,http://www.pegazshop.pl/64556/kask-swing-k4-ridebike-różowo-szary.jpg,http://www.pegazshop.pl/64557/kask-swing-k4-ridebike-różowo-szary.jpg","Waldhausen","4043969376836","518638-52-57"
"273","Koszula konkursowa Pikeur szara","Koszula konkursowa firmy Pikeur. Wykonana z wysokogatunkowego materiału, zapinana na guziki, posiada szlufkę na krawat.","200.00 PLN","130.00 PLN","https://www.pegazshop.pl/koszula-konkursowa-pikeur-szara-273.html#/rozmiar-39/kolor-szary","http://www.pegazshop.pl/29059/koszula-konkursowa-pikeur-szara.jpg","Pikeur","4041362990277","03359-H-HEMD 703-39"
"273","Koszula konkursowa Pikeur szara","Koszula konkursowa firmy Pikeur. Wykonana z wysokogatunkowego materiału, zapinana na guziki, posiada szlufkę na krawat.","200.00 PLN","159.25 PLN","https://www.pegazshop.pl/koszula-konkursowa-pikeur-szara-273.html#/rozmiar-43/kolor-szary","http://www.pegazshop.pl/29073/koszula-konkursowa-pikeur-szara.jpg,http://www.pegazshop.pl/60924/koszula-konkursowa-pikeur-szara.jpg,http://www.pegazshop.pl/70924/koszula-konkursowa-pikeur-szara.jpg","Pikeur","4041362990277","03359-H-HEMD 703-39"
"274","Koszula turniejowa męska Kingsland biała","Koszula turniejowa męska firmy Kingsland.","282.30 PLN","183.49 PLN","https://www.pegazshop.pl/koszula-turn-biała-hamilton-riding-shirt-274.html#/rozmiar-l/kolor-biały","http://www.pegazshop.pl/43700/koszula-turn-biała-hamilton-riding-shirt.jpg,http://www.pegazshop.pl/62843/koszula-turn-biała-hamilton-riding-shirt.jpg,http://www.pegazshop.pl/62844/koszula-turn-biała-hamilton-riding-shirt.jpg,http://www.pegazshop.pl/70912/koszula-turn-biała-hamilton-riding-shirt.jpg,http://www.pegazshop.pl/70913/koszula-turn-biała-hamilton-riding-shirt.jpg","Kingsland","7071325082593","03362-S10-SS-459 L"
"274","Koszula turniejowa męska Kingsland biała","Koszula turniejowa męska firmy Kingsland.","282.30 PLN","183.49 PLN","https://www.pegazshop.pl/koszula-turn-biała-hamilton-riding-shirt-274.html#/rozmiar-xxl/kolor-biały","http://www.pegazshop.pl/62844/koszula-turn-biała-hamilton-riding-shirt.jpg,http://www.pegazshop.pl/70913/koszula-turn-biała-hamilton-riding-shirt.jpg","Kingsland","7071325082593","03362-S10-SS-459 L"
"276","Koszula konkursowa męska Kingsland niebieska","Koszula konkursowa męska firmy Kingsland.","282.30 PLN","140.00 PLN","https://www.pegazshop.pl/koszula-turnnieb-james-riding-shirt-276.html#/rozmiar-l","http://www.pegazshop.pl/43697/koszula-turnnieb-james-riding-shirt.jpg,http://www.pegazshop.pl/62586/koszula-turnnieb-james-riding-shirt.jpg,http://www.pegazshop.pl/62587/koszula-turnnieb-james-riding-shirt.jpg,http://www.pegazshop.pl/70916/koszula-turnnieb-james-riding-shirt.jpg,http://www.pegazshop.pl/70917/koszula-turnnieb-james-riding-shirt.jpg","Kingsland","7071325082654","03365-S10-SS-460 L"
"276","Koszula konkursowa męska Kingsland niebieska","Koszula konkursowa męska firmy Kingsland.","282.30 PLN","141.15 PLN","https://www.pegazshop.pl/koszula-turnnieb-james-riding-shirt-276.html#/rozmiar-xl/kolor-niebieski","http://www.pegazshop.pl/43697/koszula-turnnieb-james-riding-shirt.jpg,http://www.pegazshop.pl/62586/koszula-turnnieb-james-riding-shirt.jpg,http://www.pegazshop.pl/70916/koszula-turnnieb-james-riding-shirt.jpg","Kingsland","7071325082654","03365-S10-SS-460 L"
"276","Koszula konkursowa męska Kingsland niebieska","Koszula konkursowa męska firmy Kingsland.","282.30 PLN","141.15 PLN","https://www.pegazshop.pl/koszula-turnnieb-james-riding-shirt-276.html#/rozmiar-xxl/kolor-niebieski","http://www.pegazshop.pl/62587/koszula-turnnieb-james-riding-shirt.jpg,http://www.pegazshop.pl/70917/koszula-turnnieb-james-riding-shirt.jpg","Kingsland","7071325082654","03365-S10-SS-460 L"
"279","Koszula konkursowa Pikeur kratka błękitna","Koszula konkursowa firmy Pikeur. Wykonana z wysokogatunkowego materiału, zapinana na guziki, posiada szlufkę na krawat.","245.00 PLN","127.60 PLN","https://www.pegazshop.pl/koszula-turniejowa-pikeur-kratka-błękitna-279.html#/rozmiar-39/kolor-błękitny","http://www.pegazshop.pl/29067/koszula-turniejowa-pikeur-kratka-błękitna.jpg","Pikeur","4047182602673","03375-H-HEMD 724-39"
"279","Koszula konkursowa Pikeur kratka błękitna","Koszula konkursowa firmy Pikeur. Wykonana z wysokogatunkowego materiału, zapinana na guziki, posiada szlufkę na krawat.","245.00 PLN","142.10 PLN","https://www.pegazshop.pl/koszula-turniejowa-pikeur-kratka-błękitna-279.html#/rozmiar-40/kolor-błękitny","http://www.pegazshop.pl/29068/koszula-turniejowa-pikeur-kratka-błękitna.jpg,http://www.pegazshop.pl/60247/koszula-turniejowa-pikeur-kratka-błękitna.jpg,http://www.pegazshop.pl/70920/koszula-turniejowa-pikeur-kratka-błękitna.jpg","Pikeur","4047182602673","03375-H-HEMD 724-39"
"279","Koszula konkursowa Pikeur kratka błękitna","Koszula konkursowa firmy Pikeur. Wykonana z wysokogatunkowego materiału, zapinana na guziki, posiada szlufkę na krawat.","245.00 PLN","142.10 PLN","https://www.pegazshop.pl/koszula-turniejowa-pikeur-kratka-błękitna-279.html#/rozmiar-41/kolor-błękitny","http://www.pegazshop.pl/29069/koszula-turniejowa-pikeur-kratka-błękitna.jpg,http://www.pegazshop.pl/60248/koszula-turniejowa-pikeur-kratka-błękitna.jpg,http://www.pegazshop.pl/70921/koszula-turniejowa-pikeur-kratka-błękitna.jpg","Pikeur","4047182602673","03375-H-HEMD 724-39"
"279","Koszula konkursowa Pikeur kratka błękitna","Koszula konkursowa firmy Pikeur. Wykonana z wysokogatunkowego materiału, zapinana na guziki, posiada szlufkę na krawat.","245.00 PLN","142.10 PLN","https://www.pegazshop.pl/koszula-turniejowa-pikeur-kratka-błękitna-279.html#/rozmiar-43/kolor-błękitny","http://www.pegazshop.pl/29070/koszula-turniejowa-pikeur-kratka-błękitna.jpg,http://www.pegazshop.pl/60249/koszula-turniejowa-pikeur-kratka-błękitna.jpg,http://www.pegazshop.pl/70922/koszula-turniejowa-pikeur-kratka-błękitna.jpg","Pikeur","4047182602673","03375-H-HEMD 724-39"
"280","Koszula konkursowa Pikeur kratka czarna","Koszula konkursowa firmy Pikeur. Wykonana z wysokogatunkowego materiału, zapinana na guziki, posiada szlufkę na krawat.","245.00 PLN","159.25 PLN","https://www.pegazshop.pl/koszula-turniejowa-pikeur-kratka-czarna-280.html#/rozmiar-43/kolor-czarny","http://www.pegazshop.pl/29072/koszula-turniejowa-pikeur-kratka-czarna.jpg","Pikeur","4047182490379","03380-H-HEMD 714-43"
"282","Koszulka konkursowa Pikeur","Koszula konkursowa firmy Pikeur. Wykonana z wysokogatunkowego materiału, zapinana na guziki, posiada szlufkę na krawat.","200.63 PLN","126.40 PLN","https://www.pegazshop.pl/koszulka-turniejowa-pikeur-282.html#/rozmiar-39/kolor-biały","http://www.pegazshop.pl/29075/koszulka-turniejowa-pikeur.jpg","Pikeur","4041362635130","03393-H-HEMD 700-39"
"294","Kurtka damska zimowa Pikeur Marleen szara","Kurtka zimowa firmy Pikeur. Wykonany z wiatroszczelnego, lekkiego materiału, posiada ocieplenie. Kurtka o prążkowym pikowaniu, dobrze dopasowująca się do sylwetki. Zapinana na dwubiegunowy zamek. Wyposażona w dwie wyłożone miękkim materiałem kieszenie zapinane na suwaki. Ozdobiona napisem Pikeur w dole prawego rękawa oraz emblematem z logo na lewym.","749.00 PLN","449.40 PLN","https://www.pegazshop.pl/kurtka-pikeur-marleen-cbeżowa-294.html#/rozmiar-36/kolor-szary","http://www.pegazshop.pl/29088/kurtka-pikeur-marleen-cbeżowa.jpg","Pikeur","4055377478972","03465-MARLEEN 4716-36"
"296","Kurtka Pikeur Stina beżowa","Kurtka zimowa Pikeur Satin z kołnierzem typu stójka, w którym ukryty jest kaptur. Stworzona dla kobiet, wykonana z wodoodpornego materiału, o średnim ocieplaniu dzięki czemu idealnie sprawdza się do jazdy konnej. Dodatkowo kurtka posiada rękawy wykończone przyjemnym i chroniącym przed wiatrem dzianinowym ściągaczem. Model zapinanny na zamek błyskawiczny oraz napy.","899.00 PLN","539.40 PLN","https://www.pegazshop.pl/kurtka-pikeur-stina-beżowa-296.html#/rozmiar-34/kolor-beżowy","http://www.pegazshop.pl/29093/kurtka-pikeur-stina-beżowa.jpg,http://www.pegazshop.pl/29094/kurtka-pikeur-stina-beżowa.jpg","Pikeur","4055377338177","03469-STINA 1113-34"
"296","Kurtka Pikeur Stina beżowa","Kurtka zimowa Pikeur Satin z kołnierzem typu stójka, w którym ukryty jest kaptur. Stworzona dla kobiet, wykonana z wodoodpornego materiału, o średnim ocieplaniu dzięki czemu idealnie sprawdza się do jazdy konnej. Dodatkowo kurtka posiada rękawy wykończone przyjemnym i chroniącym przed wiatrem dzianinowym ściągaczem. Model zapinanny na zamek błyskawiczny oraz napy.","899.00 PLN","503.40 PLN","https://www.pegazshop.pl/kurtka-pikeur-stina-beżowa-296.html#/rozmiar-36/kolor-beżowy","http://www.pegazshop.pl/29091/kurtka-pikeur-stina-beżowa.jpg,http://www.pegazshop.pl/29092/kurtka-pikeur-stina-beżowa.jpg,http://www.pegazshop.pl/29093/kurtka-pikeur-stina-beżowa.jpg,http://www.pegazshop.pl/29094/kurtka-pikeur-stina-beżowa.jpg,http://www.pegazshop.pl/57398/kurtka-pikeur-stina-beżowa.jpg,http://www.pegazshop.pl/57399/kurtka-pikeur-stina-beżowa.jpg,http://www.pegazshop.pl/70948/kurtka-pikeur-stina-beżowa.jpg,http://www.pegazshop.pl/70949/kurtka-pikeur-stina-beżowa.jpg","Pikeur","4055377338177","03469-STINA 1113-34"
"312","Frak Waldhausen Elt granatowy","Frak Elt firmy Waldhausen.","219.00 PLN","153.30 PLN","https://www.pegazshop.pl/frak-waldhausen-elt-granatowy-312.html#/rozmiar-76/kolor-granatowy","http://www.pegazshop.pl/43781/frak-waldhausen-elt-granatowy.jpg,http://www.pegazshop.pl/43782/frak-waldhausen-elt-granatowy.jpg,http://www.pegazshop.pl/60154/frak-waldhausen-elt-granatowy.jpg,http://www.pegazshop.pl/60155/frak-waldhausen-elt-granatowy.jpg,http://www.pegazshop.pl/94400/frak-waldhausen-elt-granatowy.jpg,http://www.pegazshop.pl/94401/frak-waldhausen-elt-granatowy.jpg","Waldhausen","4043969021163","238105-76"
"325","Oficerki PCV ""Flexo""","Oficerki PCV Flexo firmy Kerbl. Buty jeździeckie wodoodporne, łatwe w czyszczenie i wykonane z PCV. Wnętrze podszyte miękką podszewką. Wykonane z elastycznego materiału idealnie dopasowującego się do kształtu łydek. Zapinane na zamek.","159.00 PLN","119.25 PLN","https://www.pegazshop.pl/oficerki-kerbl-pcv-flexo-325.html#/rozmiar-32","http://www.pegazshop.pl/341/oficerki-kerbl-pcv-flexo.jpg","Kerbl","4018653011447","326632"
