"Identyfikator Produktu (ID)","Nazwa produktu","Opis","Cena sprzedaży z podatkiem","Cena ostateczna (brutto)","Url produktu","Urls obrazu produktu","Category Default Name","Producent","Kod kreskowy EAN-13 lub JAN","Kod produktu"
"10802","Czaprak Eskadron Classic Sports Big Square Navy, granatowy 2019","Czaprak z kolekcji Eskadron Classic Sports 2019. Na przedniej i tylnej części wyposażony jest w delikatne futerko, które chroni konia przed obtarciami. Silikonowe wstawki hamują przesuwanie się siodła. Ozdobiony napisem z nazwą kolekcji, oryginalną lamówk","285.00 PLN","228.00 PLN","https://www.pegazshop.pl/czaprak-eskadron-classic-sports-big-square-navy-2019-10802.html#/rozmiar-dl/kolor-navy","http://www.pegazshop.pl/19276/czaprak-eskadron-classic-sports-big-square-navy-2019.jpg","Czapraki / pady","Eskadron","4060795840508","212065 415 380 / DL"
"10802","Czaprak Eskadron Classic Sports Big Square Navy, granatowy 2019","Czaprak z kolekcji Eskadron Classic Sports 2019. Na przedniej i tylnej części wyposażony jest w delikatne futerko, które chroni konia przed obtarciami. Silikonowe wstawki hamują przesuwanie się siodła. Ozdobiony napisem z nazwą kolekcji, oryginalną lamówk","285.00 PLN","228.00 PLN","https://www.pegazshop.pl/czaprak-eskadron-classic-sports-big-square-navy-2019-10802.html#/rozmiar-vs/kolor-navy","http://www.pegazshop.pl/19276/czaprak-eskadron-classic-sports-big-square-navy-2019.jpg","Czapraki / pady","Eskadron","4060795840508","212065 415 380 / DL"
"10802","Czaprak Eskadron Classic Sports Big Square Navy, granatowy 2019","Czaprak z kolekcji Eskadron Classic Sports 2019. Na przedniej i tylnej części wyposażony jest w delikatne futerko, które chroni konia przed obtarciami. Silikonowe wstawki hamują przesuwanie się siodła. Ozdobiony napisem z nazwą kolekcji, oryginalną lamówk","285.00 PLN","228.00 PLN","https://www.pegazshop.pl/czaprak-eskadron-classic-sports-big-square-navy-2019-10802.html#/rozmiar-pd/kolor-navy","http://www.pegazshop.pl/19276/czaprak-eskadron-classic-sports-big-square-navy-2019.jpg","Czapraki / pady","Eskadron","4060795840508","212065 415 380 / DL"
"10803","Czaprak Eskadron Classic Sports Big Square Seapine Green , zielony 2019","Czaprak z kolekcji Eskadron Classic Sports 2019. Na przedniej i tylnej części wyposażony jest w delikatne futerko, które chroni konia przed obtarciami. Silikonowe wstawki hamują przesuwanie się siodła. Ozdobiony napisem z nazwą kolekcji, oryginalną lamówk","285.00 PLN","228.00 PLN","https://www.pegazshop.pl/czaprak-eskadron-classic-sports-big-square-seapine-green-2019-10803.html#/rozmiar-dl/kolor-seapine_green","http://www.pegazshop.pl/19281/czaprak-eskadron-classic-sports-big-square-seapine-green-2019.jpg","Czapraki / pady","Eskadron","4060795840461","212065 415 560 / DL"
"10803","Czaprak Eskadron Classic Sports Big Square Seapine Green , zielony 2019","Czaprak z kolekcji Eskadron Classic Sports 2019. Na przedniej i tylnej części wyposażony jest w delikatne futerko, które chroni konia przed obtarciami. Silikonowe wstawki hamują przesuwanie się siodła. Ozdobiony napisem z nazwą kolekcji, oryginalną lamówk","285.00 PLN","228.00 PLN","https://www.pegazshop.pl/czaprak-eskadron-classic-sports-big-square-seapine-green-2019-10803.html#/rozmiar-vs/kolor-seapine_green","http://www.pegazshop.pl/19281/czaprak-eskadron-classic-sports-big-square-seapine-green-2019.jpg","Czapraki / pady","Eskadron","4060795840461","212065 415 560 / DL"
"10803","Czaprak Eskadron Classic Sports Big Square Seapine Green , zielony 2019","Czaprak z kolekcji Eskadron Classic Sports 2019. Na przedniej i tylnej części wyposażony jest w delikatne futerko, które chroni konia przed obtarciami. Silikonowe wstawki hamują przesuwanie się siodła. Ozdobiony napisem z nazwą kolekcji, oryginalną lamówk","285.00 PLN","228.00 PLN","https://www.pegazshop.pl/czaprak-eskadron-classic-sports-big-square-seapine-green-2019-10803.html#/rozmiar-pd/kolor-seapine_green","http://www.pegazshop.pl/19281/czaprak-eskadron-classic-sports-big-square-seapine-green-2019.jpg","Czapraki / pady","Eskadron","4060795840461","212065 415 560 / DL"
"10809","Bluza damska Pikeur Cara pomarańczowa 2019","Nasz ulepszony polar o gładkiej stronie wierzchniej, doceniliście już kilka sezonów temu. Tegoroczny model ozdobiliśmy wyjątkowym, cieniowanym napisem na przedramieniu.  Kieszenie można zapiąć na zamek. Krój podkreślający sylwetkę.","399.00 PLN","319.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-cara-pomarańczowa-2019-10809.html#/rozmiar-36/kolor-pomarańczowy","http://www.pegazshop.pl/19389/bluza-damska-pikeur-cara-pomarańczowa-2019.jpg","Wyprzedaż","Pikeur","4060795796836","CARA 2690/36 2019"
"10809","Bluza damska Pikeur Cara pomarańczowa 2019","Nasz ulepszony polar o gładkiej stronie wierzchniej, doceniliście już kilka sezonów temu. Tegoroczny model ozdobiliśmy wyjątkowym, cieniowanym napisem na przedramieniu.  Kieszenie można zapiąć na zamek. Krój podkreślający sylwetkę.","399.00 PLN","319.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-cara-pomarańczowa-2019-10809.html#/rozmiar-38/kolor-pomarańczowy","http://www.pegazshop.pl/19389/bluza-damska-pikeur-cara-pomarańczowa-2019.jpg","Wyprzedaż","Pikeur","4060795796836","CARA 2690/36 2019"
"10809","Bluza damska Pikeur Cara pomarańczowa 2019","Nasz ulepszony polar o gładkiej stronie wierzchniej, doceniliście już kilka sezonów temu. Tegoroczny model ozdobiliśmy wyjątkowym, cieniowanym napisem na przedramieniu.  Kieszenie można zapiąć na zamek. Krój podkreślający sylwetkę.","399.00 PLN","319.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-cara-pomarańczowa-2019-10809.html#/rozmiar-34/kolor-pomarańczowy","http://www.pegazshop.pl/19389/bluza-damska-pikeur-cara-pomarańczowa-2019.jpg","Wyprzedaż","Pikeur","4060795796836","CARA 2690/36 2019"
"10809","Bluza damska Pikeur Cara pomarańczowa 2019","Nasz ulepszony polar o gładkiej stronie wierzchniej, doceniliście już kilka sezonów temu. Tegoroczny model ozdobiliśmy wyjątkowym, cieniowanym napisem na przedramieniu.  Kieszenie można zapiąć na zamek. Krój podkreślający sylwetkę.","399.00 PLN","319.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-cara-pomarańczowa-2019-10809.html#/rozmiar-40/kolor-pomarańczowy","http://www.pegazshop.pl/19389/bluza-damska-pikeur-cara-pomarańczowa-2019.jpg","Wyprzedaż","Pikeur","4060795796836","CARA 2690/36 2019"
"10811","Derka Jersey Wide Eskadron Classic Sports Seapine Green 2019","<p>Derka z kolekcji Classic Sports 2019 firmy Eskadron.</p>","405.00 PLN","324.00 PLN","https://www.pegazshop.pl/derka-jersey-wide-eskadron-classic-sports-seapine-green-2019-10811.html#/rozmiar-m/kolor-seapine_green","http://www.pegazshop.pl/34769/derka-jersey-wide-eskadron-classic-sports-seapine-green-2019.jpg","Derki polarowe","Eskadron","4060795839304","123065 259 560 / M"
"10811","Derka Jersey Wide Eskadron Classic Sports Seapine Green 2019","<p>Derka z kolekcji Classic Sports 2019 firmy Eskadron.</p>","405.00 PLN","324.00 PLN","https://www.pegazshop.pl/derka-jersey-wide-eskadron-classic-sports-seapine-green-2019-10811.html#/rozmiar-l/kolor-seapine_green","http://www.pegazshop.pl/34767/derka-jersey-wide-eskadron-classic-sports-seapine-green-2019.jpg","Derki polarowe","Eskadron","4060795839304","123065 259 560 / M"
"10813","Kurtka damska Pikeur Hella antracytowa 2019","Bardzo techniczny, lekko dziurkowany materiał 3D to zarówno optyczna jak i praktyczna zaleta tej kurtki. Sprawdzi się doskonale jako model na halę lub na trening w chłodniejszy poranek.  Hella jest lekka, elastyczna i oddychająca. Po intensywnym treningu szybko odda wilgoć na zewnątrz. Kurtka ma bardzo fajny detal na kapturze. Pod zamkiem ukryta jest kontrastowa wstawka z napisem Pikeur. Jej Funkcja? Zwykły lans ;-)","489.00 PLN","366.75 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hella-antracytowa-2019-10813.html#/rozmiar-36/kolor-antracytowy","http://www.pegazshop.pl/19002/kurtka-damska-pikeur-hella-antracytowa-2019.jpg","Wyprzedaż","Pikeur","4060795797499","HELLA 4836/36 2019"
"10813","Kurtka damska Pikeur Hella antracytowa 2019","Bardzo techniczny, lekko dziurkowany materiał 3D to zarówno optyczna jak i praktyczna zaleta tej kurtki. Sprawdzi się doskonale jako model na halę lub na trening w chłodniejszy poranek.  Hella jest lekka, elastyczna i oddychająca. Po intensywnym treningu szybko odda wilgoć na zewnątrz. Kurtka ma bardzo fajny detal na kapturze. Pod zamkiem ukryta jest kontrastowa wstawka z napisem Pikeur. Jej Funkcja? Zwykły lans ;-)","489.00 PLN","366.75 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hella-antracytowa-2019-10813.html#/rozmiar-34/kolor-antracytowy","http://www.pegazshop.pl/19002/kurtka-damska-pikeur-hella-antracytowa-2019.jpg,http://www.pegazshop.pl/12283/kurtka-damska-pikeur-hella-antracytowa-2019.jpg","Wyprzedaż","Pikeur","4060795797499","HELLA 4836/36 2019"
"10813","Kurtka damska Pikeur Hella antracytowa 2019","Bardzo techniczny, lekko dziurkowany materiał 3D to zarówno optyczna jak i praktyczna zaleta tej kurtki. Sprawdzi się doskonale jako model na halę lub na trening w chłodniejszy poranek.  Hella jest lekka, elastyczna i oddychająca. Po intensywnym treningu szybko odda wilgoć na zewnątrz. Kurtka ma bardzo fajny detal na kapturze. Pod zamkiem ukryta jest kontrastowa wstawka z napisem Pikeur. Jej Funkcja? Zwykły lans ;-)","489.00 PLN","366.75 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hella-antracytowa-2019-10813.html#/rozmiar-40/kolor-antracytowy","http://www.pegazshop.pl/19002/kurtka-damska-pikeur-hella-antracytowa-2019.jpg,http://www.pegazshop.pl/12283/kurtka-damska-pikeur-hella-antracytowa-2019.jpg","Wyprzedaż","Pikeur","4060795797499","HELLA 4836/36 2019"
"10813","Kurtka damska Pikeur Hella antracytowa 2019","Bardzo techniczny, lekko dziurkowany materiał 3D to zarówno optyczna jak i praktyczna zaleta tej kurtki. Sprawdzi się doskonale jako model na halę lub na trening w chłodniejszy poranek.  Hella jest lekka, elastyczna i oddychająca. Po intensywnym treningu szybko odda wilgoć na zewnątrz. Kurtka ma bardzo fajny detal na kapturze. Pod zamkiem ukryta jest kontrastowa wstawka z napisem Pikeur. Jej Funkcja? Zwykły lans ;-)","489.00 PLN","366.75 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hella-antracytowa-2019-10813.html#/rozmiar-38/kolor-antracytowy","http://www.pegazshop.pl/19002/kurtka-damska-pikeur-hella-antracytowa-2019.jpg,http://www.pegazshop.pl/12283/kurtka-damska-pikeur-hella-antracytowa-2019.jpg","Wyprzedaż","Pikeur","4060795797499","HELLA 4836/36 2019"
"10908","Bluza damska Pikeur Hysa szara połyskująca 2019","Wyjątkowa bluza w stylu destroyed. Materiał jest cały w dziurkach i jakby pochlapany srebrną farbą. U dołu i na mankietach szeroka guma z tłoczeniem PIKEUR. Jeśli odnajdujesz się w tym klimacie i potrafisz takie rzeczy komponować, to musisz ją mieć. Mocno limitowanay model.","269.00 PLN","215.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-hysa-szara-połyskująca-2019-10908.html#/rozmiar-40/kolor-szary_melanż","http://www.pegazshop.pl/19470/bluza-damska-pikeur-hysa-szara-połyskująca-2019.jpg","Wyprzedaż","Pikeur","4060795806269","HYSA 1483/40 2019"
"10908","Bluza damska Pikeur Hysa szara połyskująca 2019","Wyjątkowa bluza w stylu destroyed. Materiał jest cały w dziurkach i jakby pochlapany srebrną farbą. U dołu i na mankietach szeroka guma z tłoczeniem PIKEUR. Jeśli odnajdujesz się w tym klimacie i potrafisz takie rzeczy komponować, to musisz ją mieć. Mocno limitowanay model.","269.00 PLN","215.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-hysa-szara-połyskująca-2019-10908.html#/rozmiar-34/kolor-szary_melanż","http://www.pegazshop.pl/19470/bluza-damska-pikeur-hysa-szara-połyskująca-2019.jpg","Wyprzedaż","Pikeur","4060795806269","HYSA 1483/40 2019"
"10908","Bluza damska Pikeur Hysa szara połyskująca 2019","Wyjątkowa bluza w stylu destroyed. Materiał jest cały w dziurkach i jakby pochlapany srebrną farbą. U dołu i na mankietach szeroka guma z tłoczeniem PIKEUR. Jeśli odnajdujesz się w tym klimacie i potrafisz takie rzeczy komponować, to musisz ją mieć. Mocno limitowanay model.","269.00 PLN","215.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-hysa-szara-połyskująca-2019-10908.html#/rozmiar-36/kolor-szary_melanż","http://www.pegazshop.pl/19470/bluza-damska-pikeur-hysa-szara-połyskująca-2019.jpg","Wyprzedaż","Pikeur","4060795806269","HYSA 1483/40 2019"
"10908","Bluza damska Pikeur Hysa szara połyskująca 2019","Wyjątkowa bluza w stylu destroyed. Materiał jest cały w dziurkach i jakby pochlapany srebrną farbą. U dołu i na mankietach szeroka guma z tłoczeniem PIKEUR. Jeśli odnajdujesz się w tym klimacie i potrafisz takie rzeczy komponować, to musisz ją mieć. Mocno limitowanay model.","269.00 PLN","215.20 PLN","https://www.pegazshop.pl/bluza-damska-pikeur-hysa-szara-połyskująca-2019-10908.html#/rozmiar-38/kolor-szary_melanż","http://www.pegazshop.pl/19470/bluza-damska-pikeur-hysa-szara-połyskująca-2019.jpg","Wyprzedaż","Pikeur","4060795806269","HYSA 1483/40 2019"
"10910","Kurtka damska Pikeur Hariet srebrna 2019","Piękna, ocieplana wyjątkowo lekką, techniczna watą Vilo. Wąskie przeszycia i taliowany krój sprzyjają sylwetce. Kontrastowa taśma wzdłuż zamka i szeroka guma z tłoczonym napisem PIKEUR wokół kołnierza doskonale wykańczają sportowy look.  Kaptur z kontrastową podszewką można zrolować i podpiąć specjalnie załączoną taśmą. Do kupienia w mocnym granacie, wyjątkowym różu foxglove lub ekstrawaganckim, modnym srebrze.","669.00 PLN","535.20 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hariet-srebrna-2019-10910.html#/rozmiar-40/kolor-srebrny","http://www.pegazshop.pl/18995/kurtka-damska-pikeur-hariet-srebrna-2019.jpg","Wyprzedaż","Pikeur","4060795795143","HARIET 4816/40 2019"
"10910","Kurtka damska Pikeur Hariet srebrna 2019","Piękna, ocieplana wyjątkowo lekką, techniczna watą Vilo. Wąskie przeszycia i taliowany krój sprzyjają sylwetce. Kontrastowa taśma wzdłuż zamka i szeroka guma z tłoczonym napisem PIKEUR wokół kołnierza doskonale wykańczają sportowy look.  Kaptur z kontrastową podszewką można zrolować i podpiąć specjalnie załączoną taśmą. Do kupienia w mocnym granacie, wyjątkowym różu foxglove lub ekstrawaganckim, modnym srebrze.","669.00 PLN","535.20 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hariet-srebrna-2019-10910.html#/rozmiar-34/kolor-srebrny","http://www.pegazshop.pl/18995/kurtka-damska-pikeur-hariet-srebrna-2019.jpg","Wyprzedaż","Pikeur","4060795795143","HARIET 4816/40 2019"
"10910","Kurtka damska Pikeur Hariet srebrna 2019","Piękna, ocieplana wyjątkowo lekką, techniczna watą Vilo. Wąskie przeszycia i taliowany krój sprzyjają sylwetce. Kontrastowa taśma wzdłuż zamka i szeroka guma z tłoczonym napisem PIKEUR wokół kołnierza doskonale wykańczają sportowy look.  Kaptur z kontrastową podszewką można zrolować i podpiąć specjalnie załączoną taśmą. Do kupienia w mocnym granacie, wyjątkowym różu foxglove lub ekstrawaganckim, modnym srebrze.","669.00 PLN","535.20 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hariet-srebrna-2019-10910.html#/rozmiar-36/kolor-srebrny","http://www.pegazshop.pl/18995/kurtka-damska-pikeur-hariet-srebrna-2019.jpg","Wyprzedaż","Pikeur","4060795795143","HARIET 4816/40 2019"
"10910","Kurtka damska Pikeur Hariet srebrna 2019","Piękna, ocieplana wyjątkowo lekką, techniczna watą Vilo. Wąskie przeszycia i taliowany krój sprzyjają sylwetce. Kontrastowa taśma wzdłuż zamka i szeroka guma z tłoczonym napisem PIKEUR wokół kołnierza doskonale wykańczają sportowy look.  Kaptur z kontrastową podszewką można zrolować i podpiąć specjalnie załączoną taśmą. Do kupienia w mocnym granacie, wyjątkowym różu foxglove lub ekstrawaganckim, modnym srebrze.","669.00 PLN","343.20 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-hariet-srebrna-2019-10910.html#/rozmiar-38/kolor-srebrny","http://www.pegazshop.pl/18995/kurtka-damska-pikeur-hariet-srebrna-2019.jpg","Wyprzedaż","Pikeur","4060795795143","HARIET 4816/40 2019"
"10911","Kurtka damska Pikeur Benja granatowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-36/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Wyprzedaż","Pikeur","4060795794825","BENJA 4861/36 2019"
"10911","Kurtka damska Pikeur Benja granatowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-76/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Wyprzedaż","Pikeur","4060795794825","BENJA 4861/36 2019"
"10911","Kurtka damska Pikeur Benja granatowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-40/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Wyprzedaż","Pikeur","4060795794825","BENJA 4861/36 2019"
"10911","Kurtka damska Pikeur Benja granatowa 2019","Parki Pikeura słyną ze swojego starannego wykonania, praktycznych materiałów i trwałości. Benja będzie ci towarzyszyć wiele sezonów. Nie tylko w stajni, ale na i na co dzień, lub podczas letniego urlopu, kiedy trafisz na deszczowe dni. Ta przeciwdeszczowa parka, ma klejone szwy praktyczne, zapinane na zamek kieszenie, odpinany kaptur i chwytające za oko pasiaste wykończenie w kapturze i na ściągaczach w rękawie. Talię można regulować sznurkiem. Teraz już tylko zdecyduj, czy wolisz klasyczną zieleń czy marynarski granat.","999.00 PLN","629.37 PLN","https://www.pegazshop.pl/kurtka-damska-pikeur-benja-granatowa-2019-10911.html#/rozmiar-72/kolor-granatowy","http://www.pegazshop.pl/18926/kurtka-damska-pikeur-benja-granatowa-2019.jpg","Wyprzedaż","Pikeur","4060795794825","BENJA 4861/36 2019"
